127.0.0.1 - - [21/Jan/2019:13:44:01 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:45:01 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:47:05 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:49:05 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:50:01 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:51:01 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:51:09 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44536 "http://gesundheitsuniversum20.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:51:11 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.0.3 HTTP/1.0" 200 109068 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:51:11 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.0.3 HTTP/1.0" 200 337383 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:51:12 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.0.3 HTTP/1.0" 200 157349 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:51:12 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:52:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:53:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:54:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:55:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:57:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:13:58:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:14:00:09 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
